Income,Firstdate,Lastdate,Amount,rfaf2,glast,gavr,class,rfaa2_G,rfaa2_E,rfaa2_F,pepstrfl_0
6,9203,9512,0.1,1,15,18.66,0,0,0,1,1
0,9001,9506,0.18,1,21,12.45,0,0,0,1,0
0,9009,9601,0.51,4,4,4.11,0,0,0,0,0
5,9210,9601,0.22,4,12,8.9,0,0,1,0,0
2,9103,9603,0.23,2,10,5.83,0,0,1,0,0
6,9012,9602,0.1,1,42,11.3,0,1,0,0,1
0,8811,9506,0.09,1,25,31.85,0,1,0,0,0
0,9401,9601,0.11,1,25,21.0,0,1,0,0,0
2,9512,9512,0.07,1,50,50.0,0,1,0,0,1
5,9201,9510,0.13,1,15,8.66,0,0,0,1,0
6,9310,9603,0.13,2,17,13.8,0,0,0,1,0
1,9411,9511,0.12,2,20,13.33,0,0,0,1,1
4,9201,9602,0.16,4,14,12.62,0,0,0,1,1
0,9501,9702,0.22,3,0,7.22,0,0,1,0,1
4,9002,9508,0.24,2,10,8.85,0,0,1,0,0
1,8609,9506,0.14,1,15,8.12,0,0,0,1,1
4,8812,9603,0.28,3,5,3.31,0,0,0,0,0
0,9204,9511,0.28,3,4,7.53,0,0,1,0,0
6,9309,9601,0.18,2,20,7.42,0,0,0,1,0
2,9503,9512,0.2,4,5,6.0,0,0,1,0,0
4,9401,9512,0.14,3,12,11.8,0,0,0,1,1
5,8906,9512,0.12,1,40,19.62,0,1,0,0,1
0,9202,9603,0.22,4,14,12.33,0,0,1,0,0
2,9301,9512,0.18,3,8,6.75,1,0,1,0,0
2,9501,9612,0.27,4,6,6.93,1,0,1,0,0
0,8812,9511,0.26,4,10,9.66,0,0,1,0,1
3,8703,9507,0.17,1,20,11.36,1,0,0,1,0
5,9103,9601,0.09,1,15,11.5,0,0,0,1,1
0,9402,9512,0.09,1,15,11.66,0,0,0,1,1
5,9502,9512,0.29,4,4,3.42,0,0,0,0,0
0,9201,9504,0.07,1,35,23.75,0,1,0,0,1
4,9602,9602,0.07,1,25,25.0,0,1,0,0,1
0,8610,9512,0.14,2,12,11.5,0,0,0,1,0
1,9506,9601,0.16,4,5,6.25,0,0,1,0,0
0,9301,9508,0.2,1,40,13.77,0,1,0,0,0
0,9004,9602,0.17,2,26,18.54,0,1,0,0,0
7,8608,9512,0.19,4,50,20.53,0,1,0,0,0
2,8704,9512,0.19,2,14,10.55,0,0,1,0,0
5,9409,9601,0.25,4,9,7.57,0,0,1,0,0
4,9109,9603,0.27,4,16,13.58,0,0,0,1,0
3,8703,9511,0.19,1,17,9.93,0,0,0,1,0
4,8802,9511,0.11,1,17,13.5,0,0,0,1,1
5,9402,9506,0.12,1,20,11.5,0,0,0,1,1
3,9101,9602,0.18,3,15,12.13,0,0,0,1,1
0,8909,9603,0.16,2,19,15.36,0,0,0,1,0
0,8912,9509,0.17,1,18,11.8,0,0,0,1,0
5,8809,9511,0.26,2,12,8.2,0,0,1,0,0
1,8612,9510,0.22,1,16,8.29,0,0,0,1,0
1,9109,9602,0.26,4,13,7.56,0,0,1,0,0
2,9602,9602,0.06,1,20,20.0,0,0,0,1,1
1,8608,9603,0.33,2,10,10.61,0,0,1,0,0
6,9507,9602,0.18,3,14,11.33,0,0,1,0,1
2,9302,9512,0.22,4,7,5.12,0,0,0,0,1
1,8612,9507,0.31,3,9,7.13,0,0,0,0,0
6,9411,9601,0.14,3,13,12.5,0,0,0,1,1
2,9001,9509,0.14,1,15,11.66,0,0,0,1,0
5,9010,9603,0.23,2,10,8.28,0,0,1,0,0
3,9001,9511,0.21,1,12,8.61,0,0,1,0,0
0,9311,9601,0.09,1,16,12.66,0,0,0,1,1
0,9412,9701,0.17,4,15,12.22,0,0,0,1,0
2,9501,9508,0.13,2,21,17.0,0,0,0,1,1
7,9401,9511,0.11,1,20,14.0,0,0,0,1,1
4,9502,9511,0.12,2,20,15.33,0,0,0,1,1
6,9310,9508,0.1,1,26,25.75,1,1,0,0,1
1,9510,9510,0.06,1,25,25.0,0,1,0,0,1
3,8704,9701,0.16,2,25,14.61,0,1,0,0,0
2,8911,9603,0.3,3,5,6.85,0,0,1,0,0
4,9309,9512,0.18,3,15,11.14,0,0,0,1,0
1,9412,9603,0.24,4,10,9.16,0,0,1,0,0
4,8810,9510,0.2,2,10,11.5,0,0,1,0,1
4,8801,9504,0.24,1,17,11.66,1,0,0,1,0
7,9202,9602,0.1,2,15,10.75,0,0,0,1,1
6,9410,9511,0.2,3,8,8.33,0,0,1,0,1
5,8909,9512,0.19,2,10,7.5,0,0,1,0,0
0,9011,9504,0.15,1,20,14.0,1,0,0,1,1
2,9602,9602,0.07,1,15,15.0,0,0,0,1,1
1,9111,9512,0.18,1,25,10.7,0,1,0,0,0
2,9103,9603,0.12,3,15,14.14,0,0,0,1,0
4,9301,9603,0.29,3,6,5.46,0,0,0,0,0
6,9009,9504,0.26,1,10,13.92,0,0,1,0,1
0,9310,9603,0.27,4,9,6.81,0,0,0,0,0
4,8705,9505,0.2,1,15,11.07,0,0,0,1,1
5,8704,9512,0.29,3,5,2.85,0,0,0,0,0
2,9410,9512,0.16,3,10,6.75,0,0,1,0,1
4,9202,9512,0.16,2,10,8.87,0,0,0,1,0
7,8704,9602,0.25,1,30,14.0,0,1,0,0,0
1,9509,9509,0.06,1,23,23.0,0,0,0,1,1
7,9210,9603,0.11,1,20,11.8,0,0,0,1,1
5,8703,9506,0.23,1,10,6.56,0,0,1,0,0
4,9001,9512,0.18,2,32,25.43,0,1,0,0,1
0,9109,9512,0.19,4,25,15.5,0,1,0,0,1
4,8801,9603,0.15,1,15,8.77,0,0,0,1,1
3,9601,9601,0.07,1,15,15.0,0,0,0,1,1
6,9210,9506,0.17,1,25,18.77,0,1,0,0,0
5,9409,9512,0.24,4,6,4.85,0,0,0,0,0
5,8812,9603,0.22,3,12,8.27,0,0,1,0,0
0,9309,9512,0.56,4,5,4.33,0,0,0,0,0
4,9507,9602,0.15,3,11,7.0,0,0,1,0,1
0,9002,9512,0.29,3,5,4.8,0,0,0,0,0
7,9008,9603,0.14,3,15,11.62,0,0,0,1,1
5,9111,9512,0.1,1,30,24.0,0,1,0,0,1
0,9501,9508,0.09,1,15,15.0,0,0,0,1,1
5,8910,9512,0.15,2,20,10.0,0,0,0,1,0
0,8801,9509,0.12,1,16,11.25,0,0,0,1,0
5,9502,9512,0.1,1,20,15.0,0,0,0,1,1
5,8702,9602,0.21,3,10,7.75,0,0,1,0,0
2,8612,9603,0.31,3,5,4.54,0,0,0,0,0
4,9409,9512,0.13,2,25,21.25,0,1,0,0,1
2,8609,9512,0.26,4,5,10.42,0,0,1,0,1
0,9502,9602,0.16,1,50,75.0,0,1,0,0,1
5,9501,9603,0.17,3,9,8.0,0,0,1,0,0
2,8906,9603,0.2,3,10,8.15,0,0,0,1,0
6,9410,9504,0.07,1,30,27.5,0,1,0,0,1
0,9310,9602,0.23,1,15,12.22,0,0,0,1,0
5,9502,9603,0.2,4,6,8.2,0,0,1,0,1
7,8804,9509,0.23,2,19,13.09,0,1,0,0,1
0,9403,9512,0.09,1,20,15.0,0,0,0,1,1
5,9305,9504,0.09,1,15,13.8,0,0,0,1,1
0,9102,9511,0.08,1,20,16.25,0,0,0,1,1
4,9302,9512,0.14,3,12,9.4,0,0,1,0,1
6,9502,9512,0.1,1,15,10.0,0,0,0,1,1
6,8801,9602,0.18,3,9,6.45,0,0,0,0,0
0,9502,9506,0.09,1,16,13.0,0,0,0,1,1
2,8610,9601,0.27,3,3,3.2,0,0,0,0,0
4,8812,9512,0.29,1,12,7.33,0,0,1,0,0
5,9409,9506,0.08,1,15,15.0,0,0,0,1,1
6,9601,9601,0.07,1,50,50.0,0,1,0,0,1
0,9602,9610,0.12,1,20,22.5,0,1,0,0,1
0,8608,9512,0.25,2,13,8.28,0,0,1,0,0
0,9309,9601,0.1,1,20,14.0,0,0,0,1,1
4,8608,9612,0.22,1,17,10.8,0,1,0,0,0
6,9410,9506,0.07,1,25,22.5,0,1,0,0,1
5,9212,9512,0.12,1,15,11.4,0,0,0,1,0
6,9205,9602,0.12,1,10,12.42,0,0,0,1,1
3,9101,9602,0.15,3,25,23.44,0,1,0,0,0
6,9410,9602,0.25,4,7,5.4,0,0,0,0,1
4,9310,9602,0.16,2,12,11.85,0,0,1,0,1
5,8810,9512,0.18,1,25,20.46,0,1,0,0,0
0,8609,9511,0.2,2,18,11.21,0,0,0,1,0
5,9102,9512,0.23,2,17,20.2,0,0,0,1,1
5,9510,9602,0.1,2,75,62.5,0,1,0,0,1
0,8612,9509,0.34,1,25,9.08,0,1,0,0,0
0,9510,9510,0.07,1,18,18.0,0,0,0,1,1
3,9109,9512,0.36,1,10,4.25,0,0,1,0,0
0,9301,9512,0.08,1,15,11.66,0,0,0,1,1
7,8801,9512,0.08,1,45,25.0,0,1,0,0,1
0,9509,9509,0.07,1,20,20.0,0,0,0,1,1
3,9103,9603,0.21,4,5,5.0,0,0,0,0,1
3,8608,9512,0.44,4,5,3.36,0,0,0,0,0
5,9002,9601,0.25,4,15,9.93,1,0,0,1,0
0,9010,9510,0.2,1,23,23.42,0,0,0,1,0
2,9403,9512,0.07,1,15,17.5,0,0,0,1,1
4,9010,9601,0.16,2,15,10.55,0,0,0,1,0
3,8909,9603,0.29,3,5,6.33,0,0,0,0,0
5,8909,9611,0.16,1,15,11.25,0,0,0,1,0
5,9301,9603,0.18,3,10,7.0,0,0,1,0,1
4,8912,9601,0.2,3,10,8.61,0,0,1,0,0
1,8902,9701,0.11,1,25,17.1,0,0,0,1,1
7,8910,9512,0.12,1,70,35.22,0,1,0,0,0
2,9501,9608,0.23,4,5,6.91,0,0,1,0,1
5,8801,9512,0.32,3,7,6.0,0,0,0,0,0
5,9501,9512,0.2,3,10,8.0,0,0,1,0,0
0,9301,9603,0.13,2,15,11.0,0,0,0,1,1
1,8702,9504,0.23,1,30,25.78,0,1,0,0,0
0,9409,9508,0.11,2,20,10.66,0,0,0,1,1
4,9602,9602,0.07,1,20,20.0,0,0,0,1,1
5,9602,9602,0.07,1,24,24.0,0,0,0,1,1
2,9112,9511,0.11,1,15,9.8,0,0,0,1,0
5,9510,9510,0.06,1,20,20.0,0,0,0,1,1
4,9601,9601,0.07,1,20,20.0,0,0,0,1,1
5,9409,9512,0.13,2,25,22.5,0,1,0,0,1
4,9410,9504,0.07,1,25,15.0,0,1,0,0,1
7,8904,9505,0.13,1,23,18.12,0,0,0,1,0
4,8610,9602,0.38,4,5,3.23,0,0,0,0,0
1,9401,9512,0.22,4,10,8.0,0,0,1,0,1
5,9201,9508,0.08,1,25,17.0,1,1,0,0,1
4,9110,9507,0.2,3,12,9.45,0,0,1,0,0
5,9402,9603,0.28,4,7,7.2,0,0,0,0,0
3,9203,9602,0.16,3,9,8.62,0,0,1,0,1
7,9011,9507,0.09,1,20,14.4,0,0,0,1,0
0,9011,9512,0.21,1,25,15.83,0,1,0,0,1
0,8801,9511,0.14,1,25,15.33,0,1,0,0,0
6,9602,9602,0.07,1,20,20.0,0,0,0,1,1
4,9310,9511,0.23,3,15,10.88,0,0,0,1,0
1,9511,9601,0.1,2,25,15.0,0,1,0,0,1
0,9310,9603,0.17,3,12,9.0,1,0,1,0,1
2,9002,9602,0.38,4,6,5.52,0,0,0,0,0
7,9410,9512,0.1,1,20,13.33,0,0,0,1,1
5,9411,9511,0.08,1,30,27.5,0,1,0,0,1
2,8611,9603,0.22,2,11,6.22,0,0,1,0,0
5,9501,9509,0.17,3,9,7.75,0,0,1,0,0
0,8608,9603,0.25,3,7,5.75,0,0,0,0,0
2,9009,9601,0.2,2,20,13.5,0,0,0,1,1
5,8909,9512,0.1,1,25,10.2,0,1,0,0,1
5,9303,9603,0.29,4,10,10.46,0,0,1,0,0
4,9401,9603,0.31,4,9,6.45,0,0,1,0,0
5,8911,9512,0.12,1,25,13.0,0,1,0,0,1
6,9204,9508,0.16,3,19,15.88,0,0,0,1,1
5,8803,9601,0.34,2,27,10.33,0,1,0,0,0
4,9412,9602,0.23,4,10,7.33,0,0,1,0,1
3,9010,9511,0.11,1,20,11.2,0,0,0,1,1
4,9509,9509,0.11,2,25,22.5,0,1,0,0,1
1,8610,9701,0.42,4,3,3.18,1,0,0,0,0
0,8803,9601,0.25,4,12,8.88,0,0,1,0,0
0,9507,9507,0.05,1,25,25.0,1,1,0,0,1
2,9410,9510,0.07,1,50,35.0,0,1,0,0,1
5,8910,9506,0.09,1,22,20.0,0,0,0,1,0
6,9509,9509,0.06,1,25,25.0,0,1,0,0,1
0,9407,9509,0.1,1,20,13.33,0,0,0,1,1
3,9402,9512,0.1,1,16,10.33,0,0,0,1,1
0,8912,9506,0.09,1,25,11.5,1,1,0,0,1
3,8904,9601,0.21,4,15,8.5,0,0,0,1,0
4,8910,9602,0.12,1,15,6.71,0,0,0,1,1
0,9401,9603,0.16,2,15,11.66,0,0,0,1,0
3,9506,9602,0.13,3,9,8.0,1,0,1,0,0
4,9201,9511,0.13,3,25,25.0,0,1,0,0,0
0,9506,9602,0.14,3,12,11.33,0,0,1,0,1
0,9405,9512,0.1,2,25,14.75,0,1,0,0,1
1,8707,9601,0.62,4,8,5.0,0,0,1,0,0
2,9101,9511,0.12,1,25,18.37,0,1,0,0,1
5,9602,9602,0.07,1,25,25.0,0,1,0,0,1
0,9601,9601,0.07,1,20,20.0,0,0,0,1,1
4,9411,9507,0.08,1,15,15.0,0,0,0,1,1
0,9410,9508,0.1,1,25,15.83,0,1,0,0,1
4,9502,9601,0.12,2,10,11.33,1,0,0,1,0
5,8902,9510,0.12,1,15,9.66,0,0,0,1,1
4,8703,9509,0.25,3,7,4.72,0,0,0,0,0
5,9411,9504,0.09,1,15,12.5,0,0,0,1,1
3,9509,9510,0.11,2,20,12.5,0,0,0,1,1
3,8704,9504,0.45,1,10,7.27,0,0,1,0,0
5,9410,9509,0.11,2,20,13.33,0,0,0,1,0
0,8801,9612,0.16,4,15,18.26,1,1,0,0,0
0,8910,9509,0.15,1,15,12.0,0,0,0,1,1
0,9210,9512,0.1,1,19,15.25,0,0,0,1,1
5,9103,9601,0.16,1,28,22.9,0,1,0,0,0
5,9401,9511,0.16,2,30,23.33,0,1,0,0,1
0,8810,9512,0.15,1,25,20.5,0,1,0,0,0
7,9601,9601,0.07,1,25,25.0,0,1,0,0,1
0,9502,9512,0.09,1,20,20.0,0,0,0,1,1
0,9601,9601,0.07,1,20,20.0,0,0,0,1,1
1,8809,9512,0.2,3,12,6.75,0,0,1,0,0
4,9501,9602,0.25,4,5,5.33,0,0,0,0,0
5,9002,9601,0.1,1,25,29.16,0,1,0,0,1
0,8810,9512,0.31,2,9,6.63,0,0,1,0,0
2,8707,9603,0.18,1,50,25.0,0,1,0,0,0
0,8608,9512,0.2,2,20,5.12,0,0,0,1,0
5,9309,9610,0.15,3,20,17.91,0,0,0,1,0
3,8902,9602,0.18,4,9,10.07,0,0,0,1,0
1,9301,9602,0.38,4,3,5.6,0,0,0,0,0
1,8612,9512,0.32,1,10,6.94,0,0,1,0,0
4,9507,9603,0.27,3,5,6.66,0,0,1,0,1
2,9102,9512,0.2,3,10,7.9,0,0,1,0,1
3,9301,9511,0.24,3,11,9.7,0,0,0,1,0
6,9212,9511,0.11,1,25,24.0,0,1,0,0,1
5,9506,9601,0.14,3,10,10.0,0,0,1,0,0
6,9203,9702,0.18,1,7,7.42,0,0,0,1,1
1,8802,9512,0.2,2,16,10.0,0,0,0,1,0
0,9004,9601,0.2,2,10,10.72,0,0,0,1,0
0,9512,9512,0.07,1,15,15.0,1,0,0,1,1
3,8611,9602,0.2,2,10,5.69,0,0,1,0,0
7,9112,9510,0.13,1,25,17.0,0,1,0,0,0
0,9009,9601,0.16,1,20,9.6,0,0,0,1,0
6,9410,9506,0.08,1,20,20.0,0,0,0,1,1
5,8411,9611,0.35,1,10,12.07,0,0,0,1,0
0,9202,9602,0.16,2,17,10.87,0,0,0,1,1
5,8707,9511,0.11,1,20,17.25,0,0,0,1,0
0,8911,9601,0.25,2,10,6.73,0,0,1,0,0
0,9210,9509,0.21,2,12,8.7,0,0,1,0,0
2,9203,9512,0.2,1,25,14.18,0,1,0,0,0
7,9111,9602,0.23,1,20,10.07,0,0,0,1,0
0,9510,9510,0.05,1,28,28.0,0,1,0,0,1
5,8801,9512,0.32,3,15,12.08,0,0,0,1,0
4,8610,9601,0.26,2,15,9.43,0,0,0,1,0
5,9507,9507,0.06,1,15,15.0,0,0,0,1,1
6,9601,9601,0.07,1,25,25.0,0,1,0,0,1
0,9504,9511,0.1,2,5,10.0,0,0,0,1,1
4,9407,9505,0.08,1,21,13.0,0,0,0,1,1
4,8703,9601,0.17,2,6,8.25,0,0,0,1,1
5,8703,9510,0.24,1,10,7.94,0,0,1,0,0
4,9302,9512,0.16,3,10,9.57,0,0,1,0,1
3,9301,9509,0.19,3,25,17.22,0,1,0,0,1
0,8611,9510,0.17,2,17,8.5,0,0,0,1,0
4,9310,9509,0.24,4,8,5.77,0,0,0,0,0
1,8904,9603,0.2,2,10,6.61,1,0,1,0,0
0,9106,9511,0.29,4,10,6.94,0,0,1,0,0
5,9101,9511,0.15,2,6,10.77,0,0,0,1,0
1,8704,9602,0.3,4,9,6.71,0,0,0,0,0
2,8703,9512,0.23,3,6,9.05,0,0,1,0,0
0,9501,9601,0.22,4,10,6.83,0,0,1,0,1
7,8607,9509,0.24,1,20,13.2,0,0,0,1,0
1,9506,9506,0.05,1,25,25.0,0,1,0,0,1
1,8802,9601,0.14,1,15,7.44,0,0,0,1,0
1,9009,9509,0.2,1,15,7.25,0,0,0,1,0
7,8608,9512,0.22,1,10,10.76,1,0,1,0,0
0,9402,9504,0.07,1,15,10.0,0,0,0,1,1
4,9501,9603,0.12,2,20,14.0,0,0,0,1,1
3,9501,9506,0.11,1,20,14.33,0,0,0,1,1
5,9401,9512,0.15,2,15,9.4,0,0,0,1,1
5,9012,9701,0.14,1,18,11.5,0,0,0,1,1
0,8608,9512,0.32,2,20,13.14,0,0,0,1,0
0,8701,9602,0.3,3,6,3.8,0,0,1,0,0
4,9501,9509,0.09,1,20,15.0,0,0,0,1,1
2,9009,9702,0.14,1,35,15.41,0,0,0,1,0
6,9108,9511,0.29,4,5,5.51,0,0,0,0,1
5,9011,9508,0.2,2,16,13.25,0,0,0,1,0
0,9312,9603,0.12,2,16,13.0,0,0,0,1,1
4,9009,9508,0.16,3,10,9.11,0,0,1,0,1
7,8609,9512,0.31,4,5,5.11,0,0,0,0,0
6,9602,9602,0.06,1,25,25.0,0,1,0,0,1
3,9104,9602,0.17,4,12,11.2,0,0,1,0,1
2,8704,9512,0.14,1,25,11.44,0,1,0,0,0
0,9401,9512,0.2,3,9,7.85,0,0,1,0,1
6,9409,9512,0.12,1,20,11.33,0,0,0,1,1
4,9011,9511,0.14,1,15,12.0,0,0,0,1,0
2,9602,9602,0.07,1,15,15.0,0,0,0,1,1
7,9009,9601,0.1,1,25,27.0,0,1,0,0,1
4,8612,9602,0.23,1,25,23.38,1,1,0,0,0
0,9209,9604,0.14,1,25,12.87,0,1,0,0,1
0,8803,9601,0.15,1,25,17.54,0,1,0,0,0
4,9509,9603,0.17,3,11,8.66,0,0,1,0,1
7,8608,9512,0.27,2,9,6.59,0,0,1,0,0
3,9309,9509,0.1,1,20,9.33,0,0,0,1,1
5,9203,9601,0.16,1,20,9.37,0,0,0,1,1
3,8611,9603,0.23,4,6,5.06,1,0,0,0,0
5,9406,9601,0.23,4,7,6.14,0,0,0,0,0
0,9102,9603,0.1,1,25,15.83,0,1,0,0,1
6,8703,9507,0.2,1,12,9.41,0,0,1,0,0
0,9509,9509,0.07,1,15,15.0,0,0,0,1,1
3,9104,9506,0.09,1,25,25.0,0,1,0,0,1
3,9510,9603,0.11,2,37,26.0,0,1,0,0,1
3,9401,9512,0.11,2,50,25.0,0,1,0,0,1
5,9012,9603,0.09,1,20,14.2,0,0,0,1,1
7,9301,9512,0.27,4,6,5.9,0,0,0,0,0
5,9309,9505,0.11,1,19,12.25,0,0,0,1,1
1,9509,9509,0.07,1,15,15.0,0,0,0,1,1
5,9109,9512,0.1,1,15,13.5,0,0,0,1,0
3,8809,9603,0.15,3,12,9.88,0,0,0,1,1
7,9601,9601,0.07,1,28,28.0,0,1,0,0,1
2,8608,9512,0.26,1,11,3.66,0,0,1,0,0
7,9103,9504,0.14,1,16,10.57,0,0,0,1,1
5,9006,9602,0.19,4,16,9.71,0,0,0,1,0
0,8705,9507,0.21,2,21,13.05,0,0,0,1,0
0,9501,9512,0.2,3,10,8.6,0,0,1,0,1
0,9601,9601,0.07,1,15,15.0,0,0,0,1,1
5,8904,9512,0.18,2,15,11.16,0,0,0,1,0
3,9509,9601,0.1,2,25,17.5,0,1,0,0,0
6,9010,9511,0.3,4,6,5.83,0,0,0,0,0
4,8611,9601,0.37,4,5,4.26,0,0,0,0,0
4,9202,9603,0.13,3,10,7.83,0,0,1,0,1
7,8802,9512,0.2,2,12,10.07,0,0,1,0,1
7,9403,9511,0.09,1,20,13.33,0,0,0,1,1
6,9511,9511,0.08,1,20,20.0,0,0,0,1,1
2,9510,9510,0.05,1,30,30.0,0,1,0,0,1
2,8610,9512,0.5,3,5,8.07,1,0,0,0,0
2,9501,9601,0.16,3,10,8.75,0,0,1,0,0
2,9301,9512,0.08,1,15,10.0,0,0,0,1,1
4,8910,9510,0.12,1,45,24.71,0,1,0,0,1
5,9411,9603,0.16,3,15,11.25,0,0,0,1,0
0,9401,9511,0.23,2,15,11.75,0,0,0,1,0
0,9404,9512,0.11,1,15,10.5,0,0,0,1,1
0,8809,9512,0.37,2,10,5.24,0,0,1,0,0
5,9503,9506,0.09,1,20,20.0,0,0,0,1,1
3,9001,9512,0.12,1,25,17.0,0,1,0,0,0
7,9201,9509,0.28,3,9,5.85,0,0,0,0,0
7,8801,9602,0.18,2,10,14.95,0,0,1,0,0
4,9102,9512,0.31,4,8,6.0,0,0,0,0,1
2,8612,9601,0.45,4,2,2.16,0,0,0,0,0
7,9209,9512,0.1,1,20,12.5,0,0,0,1,1
0,9401,9506,0.06,1,25,21.66,0,1,0,0,1
3,9511,9511,0.06,1,15,15.0,0,0,0,1,1
3,9103,9509,0.08,1,21,15.25,0,0,0,1,1
3,9111,9601,0.15,2,14,10.12,0,0,0,1,1
7,9009,9602,0.13,2,10,15.58,0,0,1,0,0
5,9111,9601,0.17,2,20,10.7,0,0,0,1,1
6,9301,9507,0.12,1,15,9.2,0,0,0,1,1
5,8707,9509,0.16,1,36,26.28,0,1,0,0,0
1,9411,9603,0.12,3,15,18.66,0,1,0,0,1
1,8902,9512,0.26,4,25,11.21,0,1,0,0,0
2,9509,9509,0.06,1,25,25.0,0,1,0,0,1
5,9409,9609,0.16,4,10,12.28,0,0,0,1,1
5,9501,9512,0.12,2,25,26.66,0,1,0,0,1
5,8612,9601,0.39,2,10,8.75,0,0,1,0,0
6,9401,9603,0.33,4,11,8.33,0,0,1,0,0
0,9004,9511,0.3,2,10,11.63,0,0,0,1,0
5,8910,9512,0.15,1,31,17.12,0,1,0,0,0
0,9411,9601,0.27,4,6,4.83,0,0,0,0,1
1,8701,9512,0.11,1,25,14.21,0,1,0,0,1
5,8801,9510,0.17,2,20,16.66,0,1,0,0,0
2,9411,9512,0.16,3,10,10.0,0,0,1,0,1
7,9110,9504,0.07,1,20,14.0,0,0,0,1,1
2,9009,9603,0.27,3,32,16.16,0,1,0,0,0
1,8610,9602,0.43,3,10,4.0,0,0,1,0,0
5,8701,9512,0.32,2,10,4.6,0,0,1,0,0
1,8809,9511,0.18,2,10,7.18,0,0,1,0,0
1,8912,9603,0.26,3,14,13.29,0,0,1,0,0
4,9311,9512,0.19,3,20,10.0,0,0,0,1,0
7,9003,9602,0.2,2,8,5.72,0,0,1,0,1
1,8609,9702,0.53,4,10,8.69,0,0,1,0,0
2,9603,9603,0.09,1,15,15.0,0,0,0,1,1
3,9601,9601,0.07,1,15,15.0,0,0,0,1,1
0,8810,9512,0.11,1,18,13.5,0,0,0,1,1
6,9110,9603,0.08,1,15,11.5,0,0,0,1,1
5,8809,9603,0.19,3,3,8.6,0,0,1,0,0
4,9401,9602,0.1,1,25,15.25,0,1,0,0,0
2,9302,9511,0.21,4,10,8.88,0,0,1,0,0
0,9510,9510,0.06,1,20,20.0,0,0,0,1,1
7,8708,9511,0.1,1,15,9.28,0,0,0,1,1
4,9402,9602,0.21,3,10,6.14,0,0,1,0,0
7,9601,9601,0.07,1,15,15.0,0,0,0,1,1
2,9310,9506,0.06,1,17,16.25,0,0,0,1,1
5,9506,9506,0.07,1,20,20.0,0,0,0,1,1
1,9401,9504,0.12,1,15,10.75,0,0,0,1,1
2,8609,9506,0.26,1,19,7.26,0,0,0,1,0
4,9403,9512,0.34,4,5,4.45,1,0,0,0,0
4,9501,9602,0.15,2,20,15.0,0,0,0,1,1
0,9402,9509,0.05,1,20,20.0,0,0,0,1,1
0,9502,9510,0.16,3,9,7.5,0,0,1,0,0
1,9002,9601,0.11,1,20,11.0,0,0,0,1,1
2,8608,9505,0.1,1,15,10.66,0,0,0,1,1
0,8803,9603,0.4,4,5,4.58,0,0,0,0,0
0,8802,9609,0.33,3,10,10.39,0,0,0,0,0
4,8903,9702,0.12,2,35,21.0,0,1,0,0,1
0,8702,9512,0.17,1,17,8.81,0,0,0,1,0
4,9411,9512,0.16,3,9,8.0,0,0,1,0,1
3,9203,9601,0.24,4,4,4.33,0,0,0,0,1
7,9510,9510,0.06,1,20,20.0,1,0,0,1,1
2,9203,9603,0.15,3,12,10.87,0,0,1,0,1
5,8803,9511,0.18,1,18,13.07,0,0,0,1,0
2,9602,9602,0.07,1,20,20.0,0,0,0,1,1
1,8609,9512,0.32,3,5,4.83,0,0,0,0,0
4,9001,9512,0.22,1,25,17.06,0,1,0,0,0
3,9602,9602,0.07,1,30,30.0,0,1,0,0,1
5,9209,9512,0.07,1,22,20.66,1,0,0,1,0
5,8911,9512,0.15,1,40,25.0,0,1,0,0,1
4,9601,9601,0.06,1,15,15.0,0,0,0,1,1
5,8701,9602,0.21,2,10,10.93,0,0,0,1,0
2,9103,9602,0.12,2,20,14.66,0,0,0,1,0
6,9301,9512,0.2,2,20,12.4,0,0,0,1,0
1,9411,9512,0.12,2,11,15.66,0,1,0,0,1
5,9310,9603,0.08,1,20,15.0,0,0,0,1,1
3,8809,9512,0.32,4,10,11.48,0,0,0,1,0
2,8612,9506,0.28,1,10,5.9,0,0,1,0,0
2,8610,9504,0.16,1,15,12.66,0,0,0,1,0
2,9506,9601,0.08,2,25,22.5,0,1,0,0,1
1,9601,9603,0.13,2,20,12.5,0,0,0,1,1
5,9201,9511,0.1,1,15,9.5,0,0,0,1,1
2,9402,9602,0.14,3,10,13.37,0,1,0,0,0
0,9311,9604,0.18,3,10,6.9,0,0,1,0,0
6,9602,9602,0.07,1,20,20.0,0,0,0,1,1
5,8712,9601,0.14,1,20,13.0,0,0,0,1,0
0,9111,9512,0.2,1,15,7.45,0,0,0,1,0
4,9201,9610,0.11,1,15,15.0,0,0,0,1,0
0,9603,9603,0.06,1,20,20.0,0,0,0,1,1
5,9402,9508,0.14,2,20,11.2,0,0,0,1,0
5,9009,9603,0.17,3,10,5.87,0,0,1,0,1
2,8703,9511,0.17,2,10,8.33,0,0,1,0,0
7,8801,9609,0.23,1,10,10.23,0,0,1,0,0
2,9109,9512,0.25,3,10,6.57,0,0,1,0,0
1,8611,9611,0.28,2,10,7.75,1,0,1,0,0
6,9403,9504,0.11,1,15,9.66,0,0,0,1,0
4,9512,9512,0.08,1,15,15.0,0,0,0,1,1
2,8703,9511,0.17,2,19,7.08,0,0,0,1,0
4,8705,9512,0.29,1,13,9.21,0,0,1,0,0
2,8610,9512,0.26,1,25,15.93,0,1,0,0,0
